Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres)
flemington racecourse,2024,5,4,0.0
flemington racecourse,2024,5,5,0.0
flemington racecourse,2024,5,6,0.0
flemington racecourse,2024,5,7,0.0
flemington racecourse,2024,5,8,0.0
flemington racecourse,2024,5,9,0.0
flemington racecourse,2024,5,10,12.8
flemington racecourse,2024,5,11,1.0
flemington racecourse,2024,5,12,2.5
flemington racecourse,2024,5,13,2.0
flemington racecourse,2024,5,14,0.2
flemington racecourse,2024,5,15,0.0
flemington racecourse,2024,5,16,0.0
flemington racecourse,2024,5,17,0.0
flemington racecourse,2024,5,18,9.4
flemington racecourse,2024,5,19,2.4
flemington racecourse,2024,5,20,2.0
flemington racecourse,2024,5,21,3.4
flemington racecourse,2024,5,22,0.0
flemington racecourse,2024,5,23,0.0
flemington racecourse,2024,5,24,0.0
flemington racecourse,2024,5,25,0.5
flemington racecourse,2024,5,26,0.0
flemington racecourse,2024,5,27,0.0
flemington racecourse,2024,5,28,0.0
flemington racecourse,2024,5,29,0.0
flemington racecourse,2024,5,30,0.0
flemington racecourse,2024,5,31,4.0
flemington racecourse,2024,6,1,0.0
flemington racecourse,2024,6,2,0.0
flemington racecourse,2024,6,3,0.0
flemington racecourse,2024,6,4,0.0
flemington racecourse,2024,6,5,0.0
flemington racecourse,2024,6,6,0.0
flemington racecourse,2024,6,7,0.0
flemington racecourse,2024,6,8,0.0
flemington racecourse,2024,6,9,0.0
flemington racecourse,2024,6,10,2.0
flemington racecourse,2024,6,11,2.0
flemington racecourse,2024,6,12,2.5
flemington racecourse,2024,6,13,2.0
flemington racecourse,2024,6,14,1.0
flemington racecourse,2024,6,15,0.0
flemington racecourse,2024,6,16,0.0
flemington racecourse,2024,6,17,1.0
flemington racecourse,2024,6,18,0.0
flemington racecourse,2024,6,19,0.0
flemington racecourse,2024,6,20,0.0
flemington racecourse,2024,6,21,0.0
flemington racecourse,2024,6,22,0.0
flemington racecourse,2024,6,23,0.0
flemington racecourse,2024,6,24,0.0
flemington racecourse,2024,6,25,0.0
flemington racecourse,2024,6,26,0.0
flemington racecourse,2024,6,27,0.0
flemington racecourse,2024,6,28,0.0
flemington racecourse,2024,6,29,0.0
flemington racecourse,2024,6,30,0.0
flemington racecourse,2024,7,1,8.2
flemington racecourse,2024,7,2,0.0
flemington racecourse,2024,7,3,0.0
flemington racecourse,2024,7,4,0.0
flemington racecourse,2024,7,5,0.0
flemington racecourse,2024,7,6,0.2
flemington racecourse,2024,7,7,0.0
flemington racecourse,2024,7,8,0.0
flemington racecourse,2024,7,9,5.2
flemington racecourse,2024,7,10,10.2
flemington racecourse,2024,7,11,0.2
flemington racecourse,2024,7,12,2.0
flemington racecourse,2024,7,13,1.0
flemington racecourse,2024,7,14,0.0
flemington racecourse,2024,7,15,8.0
flemington racecourse,2024,7,16,13.8
flemington racecourse,2024,7,17,0.0
flemington racecourse,2024,7,18,1.0
flemington racecourse,2024,7,19,0.0
flemington racecourse,2024,7,20,0.0
flemington racecourse,2024,7,21,0.0
flemington racecourse,2024,7,22,3.0
flemington racecourse,2024,7,23,0.4
flemington racecourse,2024,7,24,0.0
flemington racecourse,2024,7,25,0.0
flemington racecourse,2024,7,26,3.0
flemington racecourse,2024,7,27,0.0
flemington racecourse,2024,7,28,2.3
flemington racecourse,2024,7,29,9.2
flemington racecourse,2024,7,30,1.4
flemington racecourse,2024,7,31,0.0
flemington racecourse,2024,8,1,0.0
flemington racecourse,2024,8,2,0.0
flemington racecourse,2024,8,3,0.2
flemington racecourse,2024,8,4,0.0
flemington racecourse,2024,8,5,0.0
flemington racecourse,2024,8,6,0.0
flemington racecourse,2024,8,7,0.0
flemington racecourse,2024,8,8,0.0
flemington racecourse,2024,8,9,0.0
flemington racecourse,2024,8,10,0.0
flemington racecourse,2024,8,11,0.0
flemington racecourse,2024,8,12,0.0
flemington racecourse,2024,8,13,0.0
flemington racecourse,2024,8,14,0.0
flemington racecourse,2024,8,15,0.0
flemington racecourse,2024,8,16,0.0
flemington racecourse,2024,8,17,1.2
flemington racecourse,2024,8,18,0.0
flemington racecourse,2024,8,19,0.5
flemington racecourse,2024,8,20,0.8
flemington racecourse,2024,8,21,0.5
flemington racecourse,2024,8,22,2.6
flemington racecourse,2024,8,23,0.0
flemington racecourse,2024,8,24,3.6
flemington racecourse,2024,8,25,0.0
flemington racecourse,2024,8,26,12.0
flemington racecourse,2024,8,27,0.2
flemington racecourse,2024,8,28,0.2
flemington racecourse,2024,8,29,1.4
flemington racecourse,2024,8,30,1.0
flemington racecourse,2024,8,31,0.0
flemington racecourse,2024,9,1,0.0
flemington racecourse,2024,9,2,3.0
flemington racecourse,2024,9,3,3.0
flemington racecourse,2024,9,4,0.0
flemington racecourse,2024,9,5,1.0
flemington racecourse,2024,9,6,1.0
flemington racecourse,2024,9,7,0.0
flemington racecourse,2024,9,8,0.0
flemington racecourse,2024,9,9,2.0
flemington racecourse,2024,9,10,0.0
flemington racecourse,2024,9,11,0.0
flemington racecourse,2024,9,12,6.2
flemington racecourse,2024,9,13,0.0
flemington racecourse,2024,9,14,1.5
flemington racecourse,2024,9,15,0.0
flemington racecourse,2024,9,16,9.0
flemington racecourse,2024,9,17,0.4
flemington racecourse,2024,9,18,0.0
flemington racecourse,2024,9,19,0.6
flemington racecourse,2024,9,20,1.5
flemington racecourse,2024,9,21,3.0
flemington racecourse,2024,9,22,0.0
flemington racecourse,2024,9,23,4.5
flemington racecourse,2024,9,24,0.0
flemington racecourse,2024,9,25,0.2
flemington racecourse,2024,9,26,7.0
flemington racecourse,2024,9,27,0.0
flemington racecourse,2024,9,28,0.0
flemington racecourse,2024,9,29,0.0
flemington racecourse,2024,9,30,4.0
flemington racecourse,2024,10,1,0.0
flemington racecourse,2024,10,2,0.0
flemington racecourse,2024,10,3,0.0
flemington racecourse,2024,10,4,0.0
flemington racecourse,2024,10,5,0.4
flemington racecourse,2024,10,6,8.0
flemington racecourse,2024,10,7,0.0
flemington racecourse,2024,10,8,1.0
flemington racecourse,2024,10,9,0.0
flemington racecourse,2024,10,10,0.0
flemington racecourse,2024,10,11,0.0
flemington racecourse,2024,10,12,0.0
flemington racecourse,2024,10,13,0.0
flemington racecourse,2024,10,14,0.2
flemington racecourse,2024,10,15,0.0
flemington racecourse,2024,10,16,2.4
flemington racecourse,2024,10,17,0.0
flemington racecourse,2024,10,18,3.5
flemington racecourse,2024,10,19,26.0
flemington racecourse,2024,10,20,0.0
flemington racecourse,2024,10,21,0.0
flemington racecourse,2024,10,22,0.0
flemington racecourse,2024,10,23,0.0
flemington racecourse,2024,10,24,0.0
flemington racecourse,2024,10,25,0.0
flemington racecourse,2024,10,26,0.0
flemington racecourse,2024,10,27,0.0
flemington racecourse,2024,10,28,2.0
flemington racecourse,2024,10,29,0.0
flemington racecourse,2024,10,30,0.0
flemington racecourse,2024,10,31,0.0
flemington racecourse,2024,11,1,0.0
flemington racecourse,2024,11,2,2.7
flemington racecourse,2024,11,3,3.6
flemington racecourse,2024,11,4,3.0
flemington racecourse,2024,11,5,0.0
flemington racecourse,2024,11,6,3.3
flemington racecourse,2024,11,7,3.6
flemington racecourse,2024,11,8,3.1
flemington racecourse,2024,11,9,0.0
flemington racecourse,2024,11,10,0.0
flemington racecourse,2024,11,11,0.0
flemington racecourse,2024,11,12,0.0
flemington racecourse,2024,11,13,0.0
flemington racecourse,2024,11,14,0.0
flemington racecourse,2024,11,15,3.3
flemington racecourse,2024,11,16,0.0
flemington racecourse,2024,11,17,0.0
flemington racecourse,2024,11,18,2.8
flemington racecourse,2024,11,19,2.9
flemington racecourse,2024,11,20,0.0
flemington racecourse,2024,11,21,2.4
flemington racecourse,2024,11,22,0.0
flemington racecourse,2024,11,23,3.0
flemington racecourse,2024,11,24,3.8
flemington racecourse,2024,11,25,0.0
flemington racecourse,2024,11,26,3.3
flemington racecourse,2024,11,27,2.9
flemington racecourse,2024,11,28,0.0
flemington racecourse,2024,11,29,0.0
flemington racecourse,2024,11,30,2.7
flemington racecourse,2024,12,1,0.0
flemington racecourse,2024,12,2,10.0
flemington racecourse,2024,12,3,0.4
flemington racecourse,2024,12,4,0.0
flemington racecourse,2024,12,5,0.0
flemington racecourse,2024,12,6,0.0
flemington racecourse,2024,12,7,3.0
flemington racecourse,2024,12,8,0.0
flemington racecourse,2024,12,9,0.0
flemington racecourse,2024,12,10,0.0
flemington racecourse,2024,12,11,0.0
flemington racecourse,2024,12,12,0.0
flemington racecourse,2024,12,13,0.0
flemington racecourse,2024,12,14,0.0
flemington racecourse,2024,12,15,0.0
flemington racecourse,2024,12,16,0.0
flemington racecourse,2024,12,17,0.0
flemington racecourse,2024,12,18,0.0
flemington racecourse,2024,12,19,0.0
flemington racecourse,2024,12,20,0.0
flemington racecourse,2024,12,21,0.0
flemington racecourse,2024,12,22,0.0
flemington racecourse,2024,12,23,9.0
flemington racecourse,2024,12,24,0.5
flemington racecourse,2024,12,25,1.0
flemington racecourse,2024,12,26,0.0
flemington racecourse,2024,12,27,1.0
flemington racecourse,2024,12,28,0.0
flemington racecourse,2024,12,29,0.0
flemington racecourse,2024,12,30,2.0
flemington racecourse,2024,12,31,0.0
flemington racecourse,2025,1,1,1.0
flemington racecourse,2025,1,2,0.0
flemington racecourse,2025,1,3,0.0
flemington racecourse,2025,1,4,0.0
flemington racecourse,2025,1,5,2.0
flemington racecourse,2025,1,6,0.0
flemington racecourse,2025,1,7,21.6
flemington racecourse,2025,1,8,0.5
flemington racecourse,2025,1,9,0.0
flemington racecourse,2025,1,10,0.0
flemington racecourse,2025,1,11,0.0
flemington racecourse,2025,1,12,0.0
flemington racecourse,2025,1,13,14.0
flemington racecourse,2025,1,14,0.0
flemington racecourse,2025,1,15,0.0
flemington racecourse,2025,1,16,5.0
flemington racecourse,2025,1,17,1.0
flemington racecourse,2025,1,18,0.0
flemington racecourse,2025,1,19,0.0
flemington racecourse,2025,1,20,0.0
flemington racecourse,2025,1,21,0.0
flemington racecourse,2025,1,22,0.0
flemington racecourse,2025,1,23,0.0
flemington racecourse,2025,1,24,12.5
flemington racecourse,2025,1,25,0.0
flemington racecourse,2025,1,26,0.0
flemington racecourse,2025,1,27,0.0
flemington racecourse,2025,1,28,0.2
flemington racecourse,2025,1,29,0.0
flemington racecourse,2025,1,30,0.0
flemington racecourse,2025,1,31,0.0
flemington racecourse,2025,2,1,0.0
flemington racecourse,2025,2,2,3.1
flemington racecourse,2025,2,3,15.0
flemington racecourse,2025,2,4,0.0
flemington racecourse,2025,2,5,0.0
flemington racecourse,2025,2,6,0.0
flemington racecourse,2025,2,7,0.3
flemington racecourse,2025,2,8,0.0
flemington racecourse,2025,2,9,0.0
flemington racecourse,2025,2,10,2.0
flemington racecourse,2025,2,11,0.0
flemington racecourse,2025,2,12,0.0
flemington racecourse,2025,2,13,0.0
flemington racecourse,2025,2,14,3.2
flemington racecourse,2025,2,15,0.0
flemington racecourse,2025,2,16,0.0
flemington racecourse,2025,2,17,8.0
flemington racecourse,2025,2,18,0.0
flemington racecourse,2025,2,19,0.0
flemington racecourse,2025,2,20,0.2
flemington racecourse,2025,2,21,0.0
flemington racecourse,2025,2,22,0.0
flemington racecourse,2025,2,23,0.0
flemington racecourse,2025,2,24,5.0
flemington racecourse,2025,2,25,0.0
flemington racecourse,2025,2,26,0.0
flemington racecourse,2025,2,27,0.0
flemington racecourse,2025,2,28,0.0
flemington racecourse,2025,3,1,0.0
flemington racecourse,2025,3,2,0.0
flemington racecourse,2025,3,3,0.0
flemington racecourse,2025,3,4,0.0
flemington racecourse,2025,3,5,0.0
flemington racecourse,2025,3,6,0.0
flemington racecourse,2025,3,7,0.0
flemington racecourse,2025,3,8,8.0
flemington racecourse,2025,3,9,0.0
flemington racecourse,2025,3,10,0.0
flemington racecourse,2025,3,11,0.0
flemington racecourse,2025,3,12,0.0
flemington racecourse,2025,3,13,8.0
flemington racecourse,2025,3,14,0.0
flemington racecourse,2025,3,15,0.0
flemington racecourse,2025,3,16,1.9
flemington racecourse,2025,3,17,16.0
flemington racecourse,2025,3,18,0.0
flemington racecourse,2025,3,19,0.0
flemington racecourse,2025,3,20,0.0
flemington racecourse,2025,3,21,13.0
flemington racecourse,2025,3,22,3.0
flemington racecourse,2025,3,23,0.0
flemington racecourse,2025,3,24,0.0
flemington racecourse,2025,3,25,0.0
flemington racecourse,2025,3,26,0.0
flemington racecourse,2025,3,27,0.0
flemington racecourse,2025,3,28,0.0
flemington racecourse,2025,3,29,0.6
flemington racecourse,2025,3,30,0.0
flemington racecourse,2025,3,31,0.0
flemington racecourse,2025,4,1,2.5
flemington racecourse,2025,4,2,1.6
flemington racecourse,2025,4,3,2.3
flemington racecourse,2025,4,4,0.0
flemington racecourse,2025,4,5,2.7
flemington racecourse,2025,4,6,0.0
flemington racecourse,2025,4,7,0.0
flemington racecourse,2025,4,8,0.0
flemington racecourse,2025,4,9,3.7
flemington racecourse,2025,4,10,0.0
flemington racecourse,2025,4,11,0.0
flemington racecourse,2025,4,12,0.0
flemington racecourse,2025,4,13,3.4
flemington racecourse,2025,4,14,3.2
flemington racecourse,2025,4,15,0.0
flemington racecourse,2025,4,16,4.0
flemington racecourse,2025,4,17,2.2
flemington racecourse,2025,4,18,0.0
flemington racecourse,2025,4,19,0.0
flemington racecourse,2025,4,20,0.0
flemington racecourse,2025,4,21,4.4
flemington racecourse,2025,4,22,0.0
flemington racecourse,2025,4,23,2.7
flemington racecourse,2025,4,24,0.0
flemington racecourse,2025,4,25,0.0
flemington racecourse,2025,4,26,2.9
flemington racecourse,2025,4,27,2.3
flemington racecourse,2025,4,28,1.6
flemington racecourse,2025,4,29,0.0
flemington racecourse,2025,4,30,0.0
flemington racecourse,2025,5,1,0.0
flemington racecourse,2025,5,2,3.0
flemington racecourse,2025,5,3,0.0
flemington racecourse,2025,5,4,0.0
flemington racecourse,2025,5,5,0.0
flemington racecourse,2025,5,6,0.0
flemington racecourse,2025,5,7,0.0
flemington racecourse,2025,5,8,1.0
flemington racecourse,2025,5,9,0.0
flemington racecourse,2025,5,10,0.0
flemington racecourse,2025,5,11,0.0
flemington racecourse,2025,5,12,0.0
flemington racecourse,2025,5,13,0.0
flemington racecourse,2025,5,14,0.0
flemington racecourse,2025,5,15,0.0
flemington racecourse,2025,5,16,0.0
flemington racecourse,2025,5,17,0.0
flemington racecourse,2025,5,18,0.0
flemington racecourse,2025,5,19,21.0
flemington racecourse,2025,5,20,0.0
flemington racecourse,2025,5,21,0.0
flemington racecourse,2025,5,22,0.0
flemington racecourse,2025,5,23,0.0
flemington racecourse,2025,5,24,2.0
flemington racecourse,2025,5,25,0.0
flemington racecourse,2025,5,26,0.0
flemington racecourse,2025,5,27,0.0
flemington racecourse,2025,5,28,3.0
flemington racecourse,2025,5,29,2.6
flemington racecourse,2025,5,30,0.0
flemington racecourse,2025,5,31,0.0
flemington racecourse,2025,6,1,0.0
flemington racecourse,2025,6,2,0.0
flemington racecourse,2025,6,3,4.2
flemington racecourse,2025,6,4,8.0
flemington racecourse,2025,6,5,0.0
flemington racecourse,2025,6,6,0.0
flemington racecourse,2025,6,7,0.3
flemington racecourse,2025,6,8,0.0
flemington racecourse,2025,6,9,21.0
flemington racecourse,2025,6,10,3.0
flemington racecourse,2025,6,11,0.0
flemington racecourse,2025,6,12,0.0
flemington racecourse,2025,6,13,0.0
flemington racecourse,2025,6,14,0.0
flemington racecourse,2025,6,15,0.0
flemington racecourse,2025,6,16,0.0
flemington racecourse,2025,6,17,2.4
flemington racecourse,2025,6,18,1.0
flemington racecourse,2025,6,19,0.0
flemington racecourse,2025,6,20,0.0
flemington racecourse,2025,6,21,0.0
flemington racecourse,2025,6,22,0.0
flemington racecourse,2025,6,23,0.0
flemington racecourse,2025,6,24,3.8
flemington racecourse,2025,6,25,1.0
flemington racecourse,2025,6,26,9.6
flemington racecourse,2025,6,27,0.4
flemington racecourse,2025,6,28,0.0
flemington racecourse,2025,6,29,0.0
flemington racecourse,2025,6,30,1.0
flemington racecourse,2025,7,1,0.8
flemington racecourse,2025,7,2,0.5
flemington racecourse,2025,7,3,15.0
flemington racecourse,2025,7,4,0.0
flemington racecourse,2025,7,5,0.2
flemington racecourse,2025,7,6,0.0
flemington racecourse,2025,7,7,0.8
flemington racecourse,2025,7,8,0.0
flemington racecourse,2025,7,9,0.0
flemington racecourse,2025,7,10,2.0
flemington racecourse,2025,7,11,1.0
flemington racecourse,2025,7,12,0.6
flemington racecourse,2025,7,13,2.1
flemington racecourse,2025,7,14,1.0
flemington racecourse,2025,7,15,1.0
flemington racecourse,2025,7,16,1.0
flemington racecourse,2025,7,17,0.0
flemington racecourse,2025,7,18,1.0
flemington racecourse,2025,7,19,0.0
flemington racecourse,2025,7,20,0.0
flemington racecourse,2025,7,21,0.2
flemington racecourse,2025,7,22,0.0
flemington racecourse,2025,7,23,4.0
flemington racecourse,2025,7,24,0.6
flemington racecourse,2025,7,25,0.0
flemington racecourse,2025,7,26,0.4
flemington racecourse,2025,7,27,1.7
flemington racecourse,2025,7,28,5.0
flemington racecourse,2025,7,29,1.0
flemington racecourse,2025,7,30,1.0
flemington racecourse,2025,7,31,0.2
mount waverley,2014,1,1,0.0
mount waverley,2014,1,2,3.6
mount waverley,2014,1,3,4.3
mount waverley,2014,1,4,3.7
mount waverley,2014,1,5,2.3
mount waverley,2014,1,6,0.0
mount waverley,2014,1,7,0.0
mount waverley,2014,1,8,20.8
mount waverley,2014,1,9,0.0
mount waverley,2014,1,10,0.0
mount waverley,2014,1,11,0.0
mount waverley,2014,1,12,2.5
mount waverley,2014,1,13,0.0
mount waverley,2014,1,14,2.7
mount waverley,2014,1,15,0.0
mount waverley,2014,1,16,0.0
mount waverley,2014,1,17,0.0
mount waverley,2014,1,18,4.9
mount waverley,2014,1,19,0.0
mount waverley,2014,1,20,0.0
mount waverley,2014,1,21,5.6
mount waverley,2014,1,22,0.0
mount waverley,2014,1,23,0.0
mount waverley,2014,1,24,0.0
mount waverley,2014,1,25,0.0
mount waverley,2014,1,26,2.0
mount waverley,2014,1,27,2.2
mount waverley,2014,1,28,0.0
mount waverley,2014,1,29,0.0
mount waverley,2014,1,30,0.0
mount waverley,2014,1,31,0.0
mount waverley,2014,2,1,0.0
mount waverley,2014,2,2,4.0
mount waverley,2014,2,3,0.0
mount waverley,2014,2,4,0.0
mount waverley,2014,2,5,0.0
mount waverley,2014,2,6,0.0
mount waverley,2014,2,7,0.0
mount waverley,2014,2,8,0.0
mount waverley,2014,2,9,0.0
mount waverley,2014,2,10,2.6
mount waverley,2014,2,11,0.0
mount waverley,2014,2,12,1.6
mount waverley,2014,2,13,0.0
mount waverley,2014,2,14,1.8
mount waverley,2014,2,15,5.3
mount waverley,2014,2,16,2.4
mount waverley,2014,2,17,1.6
mount waverley,2014,2,18,0.0
mount waverley,2014,2,19,0.0
mount waverley,2014,2,20,3.2
mount waverley,2014,2,21,1.5
mount waverley,2014,2,22,1.0
mount waverley,2014,2,23,1.6
mount waverley,2014,2,24,0.0
mount waverley,2014,2,25,1.0
mount waverley,2014,2,26,0.0
mount waverley,2014,2,27,0.0
mount waverley,2014,2,28,0.0
mount waverley,2014,3,1,0.0
mount waverley,2014,3,2,0.0
mount waverley,2014,3,3,0.0
mount waverley,2014,3,4,0.0
mount waverley,2014,3,5,0.0
mount waverley,2014,3,6,7.9
mount waverley,2014,3,7,2.1
mount waverley,2014,3,8,0.0
mount waverley,2014,3,9,0.0
mount waverley,2014,3,10,0.0
mount waverley,2014,3,11,0.0
mount waverley,2014,3,12,0.0
mount waverley,2014,3,13,0.0
mount waverley,2014,3,14,0.0
mount waverley,2014,3,15,0.0
mount waverley,2014,3,16,3.9
mount waverley,2014,3,17,0.0
mount waverley,2014,3,18,0.0
mount waverley,2014,3,19,0.0
mount waverley,2014,3,20,0.0
